------------ Tamaño: 24 -----------
Numero,Resultado,Tiempo,Memoria
2143836103,"(33623.0, 63761.0)",0.001703023910522461,12582912
2744689133,"(43201.0, 63533.0)",0.0007231235504150391,12582912
2550336077,"(47419.0, 53783.0)",0.00013494491577148438,12582912
1218063089,"(34361.0, 35449.0)",8.726119995117188e-05,12582912
2312308681,"(47431.0, 48751.0)",8.654594421386719e-05,12582912
2385262723,"(36923.0, 64601.0)",0.0009319782257080078,12582912
2076898073,"(45557.0, 45589.0)",6.532669067382812e-05,12582912
2898562627,"(47903.0, 60509.0)",0.00021886825561523438,12582912
1962339149,"(33623.0, 58363.0)",0.0007829666137695312,12582912
2628724277,"(41981.0, 62617.0)",0.0006206035614013672,12582912
3308720609,"(54881.0, 60289.0)",9.34600830078125e-05,12582912
3514141811,"(55213.0, 63647.0)",0.0001609325408935547,12582912
3347706361,"(55051.0, 60811.0)",9.417533874511719e-05,12582912
1861019351,"(35677.0, 52163.0)",0.0003886222839355469,12582912
2959420153,"(53887.0, 54919.0)",0.00013780593872070312,12582912
1922797523,"(39779.0, 48337.0)",0.00026345252990722656,12582912
2347689767,"(42961.0, 54647.0)",0.0002586841583251953,12582912
2867006977,"(46681.0, 61417.0)",0.0004284381866455078,12582912
3224888027,"(49697.0, 64891.0)",0.00038909912109375,12582912
Media del tiempo: 0.0004441404342651367
Media de la memoria: 11.89
------------ Tamaño: 40 -----------
Numero,Resultado,Tiempo,Memoria
362017749337,"(559093.0, 647509.0)",0.0014963150024414062,12582912
733970589283,"(812183.0, 903701.0)",0.00072479248046875,12582912
767155779287,"(760267.0, 1009061.0)",0.007361888885498047,12582912
594502117397,"(618287.0, 961531.0)",0.011143922805786133,12582912
517770941557,"(675221.0, 766817.0)",0.0018651485443115234,12582912
999556838299,"(997097.0, 1002467.0)",9.679794311523438e-05,12582912
328226726999,"(526373.0, 623563.0)",0.0010156631469726562,12582912
414583170949,"(565489.0, 733141.0)",0.0035669803619384766,12582912
573300324539,"(550969.0, 1040531.0)",0.023817777633666992,12582912
571521341359,"(743221.0, 768979.0)",0.00011968612670898438,12582912
407327274899,"(627709.0, 648911.0)",0.0001049041748046875,12582912
899580715477,"(893213.0, 1007129.0)",0.001149892807006836,12582912
532209710293,"(594889.0, 894637.0)",0.009350061416625977,12582912
580163282327,"(557269.0, 1041083.0)",0.021190166473388672,12582912
644515309019,"(624847.0, 1031477.0)",0.01610875129699707,12582912
495668788421,"(674483.0, 734887.0)",0.0004830360412597656,12582912
632091088357,"(716633.0, 882029.0)",0.002111673355102539,12582912
593513093977,"(720289.0, 823993.0)",0.0014731884002685547,12582912
565080931091,"(626693.0, 901687.0)",0.008227825164794922,12582912
649053636533,"(789823.0, 821771.0)",0.00013899803161621094,12582912
743819459233,"(808307.0, 920219.0)",0.0008742809295654297,12582912
806895568727,"(842147.0, 958141.0)",0.0008950233459472656,12582912
713053501441,"(784939.0, 908419.0)",0.001062631607055664,12582912
673301240503,"(729979.0, 922357.0)",0.0027103424072265625,12582912
380571235147,"(572657.0, 664571.0)",0.0017731189727783203,12582912
712969771097,"(716951.0, 994447.0)",0.007569313049316406,12582912
523431267133,"(636653.0, 822161.0)",0.004426479339599609,12582912
390577385089,"(569869.0, 685381.0)",0.001827239990234375,12582912
987830778449,"(957851.0, 1031299.0)",0.0004794597625732422,12582912
403685092289,"(552011.0, 731299.0)",0.005120992660522461,12582912
961173483313,"(959009.0, 1002257.0)",0.0002276897430419922,12582912
609601044379,"(730069.0, 834991.0)",0.0009427070617675781,12582912
426332977597,"(621043.0, 686479.0)",0.0005960464477539062,12582912
625161500503,"(710389.0, 880027.0)",0.0025582313537597656,12582912
314519116453,"(549013.0, 572881.0)",0.00012135505676269531,12582912
499241226751,"(581753.0, 858167.0)",0.008186578750610352,12582912
639263676341,"(720899.0, 886759.0)",0.0029222965240478516,12582912
407981455223,"(580759.0, 702497.0)",0.0017354488372802734,12582912
493652870093,"(537373.0, 918641.0)",0.01494288444519043,12582912
